"esdcode","esdname","districtcode","schoolcode","districtname","schoolname","subject","indexall","indexamericanindian","indexasian","indexblack","indexhispanic","indexwhite","indexpacificislander","indextwoormoreraces","indexspecialed","indexltdenglish","indexlowincome","mettargetall","mettargetamericanindian","mettargetasian","mettargetblack","mettargethispanic","mettargetwhite","mettargetpacificislander","mettargettwoormoreraces","mettargetspecialed","mettargetltdenglish","mettargetlowincome"
"29801","Northwest Educational Service District 189","31015","3534","Edmonds School District","Chase Lake Elementary","Math","-46.1",,"0","-14.3","-41.7","-36",,"-34",,,"-47.7","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3534","Edmonds School District","Chase Lake Elementary","Reading","-37.1",,"-18.9","-14.3","-22.7","-26.4","-50","-14.3",,,"-36.3","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3691","Edmonds School District","College Place Elementary","Math","-48",,"0","-59.9","-46.1",,,"-6.1","-68.2",,"-50.8","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","N<Required","No","No"
"29801","Northwest Educational Service District 189","31015","3691","Edmonds School District","College Place Elementary","Reading","-38",,"-0.6","-38.2","-36.7",,,"0","-51.5",,"-43.5","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","N<Required","No","No"
"29801","Northwest Educational Service District 189","31015","3754","Edmonds School District","College Place Middle School","Math","-49","-16.3",,"-53.4","-60.4","-39.3",,,"-78.4","-75.8","-60.9","No","N<Required","No","No","No","No","N/A","N/A","No","No","No"
"29801","Northwest Educational Service District 189","31015","3754","Edmonds School District","College Place Middle School","Reading","-39","0",,"-45.7","-50.2","-26.7",,,"-78.4",,"-50.9","No","N<Required","No","No","No","No","N/A","N/A","No","No","No"
"29801","Northwest Educational Service District 189","31015","5358","Edmonds School District","Edmonds Career Access Program","Math",,,,,,,,,,,,"N<Required","N/A","N<Required","N/A","N<Required","N<Required","N/A","N/A","N/A","N<Required","N<Required"
"29801","Northwest Educational Service District 189","31015","5358","Edmonds School District","Edmonds Career Access Program","Reading",,,,,,,,,,,,"N<Required","N/A","N<Required","N/A","N<Required","N<Required","N/A","N/A","N/A","N<Required","N<Required"
"29801","Northwest Educational Service District 189","31015","1519","Edmonds School District","Edmonds eLearning Academy","Math",,,,,,,,,,,,"N<Required","N/A","N<Required","N/A","N/A","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"29801","Northwest Educational Service District 189","31015","1519","Edmonds School District","Edmonds eLearning Academy","Reading",,,,,,,,,,,,"N<Required","N/A","N<Required","N/A","N/A","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"29801","Northwest Educational Service District 189","31015","3606","Edmonds School District","Edmonds Elementary","Math","-23.2","0","-0.9","-60","-12.3","-17.9",,"-0.7",,"-62.5",,"No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3606","Edmonds School District","Edmonds Elementary","Reading","-18.7","0","-1.9","0","-12.9","-11.6",,"-6.8",,,,"No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","1966","Edmonds School District","Edmonds Heights K-12","Math",,,"-48.6",,"-73.4",,,,"-67.2",,,"No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"29801","Northwest Educational Service District 189","31015","1966","Edmonds School District","Edmonds Heights K-12","Reading","-58.7",,"-48.6",,"-17.2",,,,"-38.7",,,"No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3123","Edmonds School District","Edmonds Woodway High School","Math","-88.3",,"-72.9",,"-84.2","-87.9",,"-84.2",,"-81.5",,"No","N<Required","No","No","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3123","Edmonds School District","Edmonds Woodway High School","Reading","-87.4",,"-72.9",,"-84.2","-86.1",,"-84.2",,"-88.2","-86.8","No","N<Required","No","No","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3607","Edmonds School District","Hazelwood Elementary","Math","-25.2",,,"-6.5","-24.7","-14.3",,"-11.9","-44",,"-32.2","No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3607","Edmonds School District","Hazelwood Elementary","Reading","-20.8",,,"0","-12.7","-14.6","0","-5.4","-43.5",,"-22.4","No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3689","Edmonds School District","Hilltop Elementary","Math","-23.6",,,"0","-10.1","-19.6",,"-30.4",,"-9.7","-25.8","No","N/A","No","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3689","Edmonds School District","Hilltop Elementary","Reading","-22.8",,,"-12.5","-5.4","-17.8",,"-16.5",,"-22.1","-22.4","No","N/A","No","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3122","Edmonds School District","Lynndale Elementary","Math","-33.8",,"-0.8","-20","-29","-25.2","-20","-7.6",,"-64","-38.4","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3122","Edmonds School District","Lynndale Elementary","Reading","-28.6",,"0","-4.9","-18.8","-23.2","-60","-8.9",,"-72.4","-31","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3503","Edmonds School District","Lynnwood Elementary","Math","-38.8","0","-12.1","-57.2",,"-24.7","-75",,,,"-45.3","No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3503","Edmonds School District","Lynnwood Elementary","Reading","-29.6","0","-6.1","-29.8",,"-21","0",,"-52.4",,"-34.1","No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3755","Edmonds School District","Lynnwood High School","Math",,,,,,"-90.2",,"-87.8","-79.7",,,"No","N/A","No","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3755","Edmonds School District","Lynnwood High School","Reading",,,,"-85.1",,,,,"-76.8",,,"No","N/A","No","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3463","Edmonds School District","Madrona Nongraded","Math","-29.8",,,"-26.6",,"-26.7","0",,,"-23.3",,"No","N/A","No","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3463","Edmonds School District","Madrona Nongraded","Reading","-18.9",,,"0",,"-15.1","0",,,"-34.4",,"No","N/A","No","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3818","Edmonds School District","Maplewood Center","Math",,,,,,,,,,,,"N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"29801","Northwest Educational Service District 189","31015","3818","Edmonds School District","Maplewood Center","Reading",,,,,,,,,,,,"N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"29801","Northwest Educational Service District 189","31015","1685","Edmonds School District","Maplewood Parent Coop","Math","-8.6",,"0","0","-0.8",,,"-0.4","-19",,"0","No","N/A","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","N<Required"
"29801","Northwest Educational Service District 189","31015","1685","Edmonds School District","Maplewood Parent Coop","Reading","-7.5",,"0","-20","-0.8",,,"-0.4","-31.1","-66.6","0","No","N/A","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","N<Required"
"29801","Northwest Educational Service District 189","31015","2887","Edmonds School District","Martha Lake Elementary","Math","-30.8","0","-5.5","-39.8","-34.7","-21.6","-25",,,,"-34.9","No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","2887","Edmonds School District","Martha Lake Elementary","Reading","-29.8",,"-6.2","-1.6","-41.6","-22.1","-25",,,,"-32.9","No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3504","Edmonds School District","Meadowdale Elementary","Math","-32.1",,,"-21.1","-44.2","-16.9",,"-19.9",,,"-44.4","No","N/A","No","N<Required","No","No","N/A","N/A","No","No","No"
"29801","Northwest Educational Service District 189","31015","3504","Edmonds School District","Meadowdale Elementary","Reading","-26.6",,,"-2.1","-36.4","-13.8",,"-19.9",,,"-38.1","No","N/A","No","N<Required","No","No","N/A","N/A","No","No","No"
"29801","Northwest Educational Service District 189","31015","3464","Edmonds School District","Meadowdale High School","Math","-91.2",,"-78.6","-81.8","-85.3",,"0","-81.5","-82.7",,"-88.3","No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3464","Edmonds School District","Meadowdale High School","Reading","-88.7",,"-83.7","-81.8","-75.8","-89.5","0","-75.6","-82.7",,"-85.8","No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32081","1767","Institutions","The Healing Lodge","Math",,,,,,,,,,,,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"29801","Northwest Educational Service District 189","31015","3353","Edmonds School District","Meadowdale Middle School","Math","-43.2",,"-9.2",,"-50.7","-37.6","-1.9","-33.1","-79.7","-58.9","-51.1","No","N/A","No","No","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3353","Edmonds School District","Meadowdale Middle School","Reading","-33.2",,"-9.6",,"-38.6","-25.8","-41.9","-23","-76.8","-55.6","-42.2","No","N/A","No","No","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3254","Edmonds School District","Mountlake Terrace Elementary","Math","-48.8",,"-46.5","-16.6","-51.6","-36","-50","-26.1",,,"-58.4","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3254","Edmonds School District","Mountlake Terrace Elementary","Reading","-45.1",,"-40","-16.6","-49.8","-30.4","-50","-27.1",,,"-52.6","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3303","Edmonds School District","Mountlake Terrace High School","Math","-90.6",,"-77.2",,"-85.5","-89.9",,"-80.8",,,,"No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3303","Edmonds School District","Mountlake Terrace High School","Reading","-85.1",,"-77.2",,"-76.6","-81",,"-80.1","-78.6",,"-88.4","No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3608","Edmonds School District","Oak Heights Elementary","Math","-38.9",,,"-21.4",,"-29.9","-25","-4.1",,,"-49.9","No","N/A","No","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3608","Edmonds School District","Oak Heights Elementary","Reading","-32.7",,,"-21.4",,"-24.5","-75","-4.1",,,"-45.4","No","N/A","No","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3854","Edmonds School District","Scriber Lake High School","Math",,,,,,,,,,,,"No","N/A","N/A","N<Required","N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required"
"29801","Northwest Educational Service District 189","31015","3854","Edmonds School District","Scriber Lake High School","Reading","-64.1",,,,,"-56.4",,"0","-47.8",,"-78.3","No","N/A","N/A","N<Required","N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required"
"29801","Northwest Educational Service District 189","31015","3461","Edmonds School District","Seaview Elementary","Math","-29.2",,"-3.4",,"-13.7","-22.4","-50","-10.2",,"-33.4","-37.2","No","N/A","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3461","Edmonds School District","Seaview Elementary","Reading","-22.3",,"0","-25","-18.2","-13.6",,"-13.9",,"-42.5","-29.2","No","N/A","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3605","Edmonds School District","Sherwood Elementary","Math","-26.8","0","-6.5","-40.8","-37.5","-14.4",,"-20.5",,"-65","-38.9","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
